,url,title,price,rating,description,"Brand,Seller,orCollectionName",Modelnumber,PartNumber,ItemShape,Dialwindowmaterialtype,DisplayType,Clasp,Casematerial,Casediameter,CaseThickness,BandMaterial,Bandsize,Bandwidth,BandColor,Dialcolor,Bezelmaterial,Bezelfunction,Calendar,Specialfeatures,Movement,Waterresistantdepth,Warranty,ModelYear,Itemweight,ProductWarranty,Metalstamp,Waterpressureresistance
248,https://www.amazon.com/Tissot-T0974101603800-Bridgeport-Mens-Watch/dp/B00TQZHRQK/ref=sr_1_262?keywords=tissot&qid=1692029611&sr=8-262,Tissot T0974101603800 Bridgeport Mens Watch - Silver Dial,218.9,4.4,Silver dial enhanced by silver-tone hands. Silver-tone stainless steel case with a brown leather band. Quartz movement. 50 meters / 165 feet water resistance. Fixed bezel. Scratch Resistant Sapphire crystal. Solid caseback. Butterfly with Push Button Release clasp. Pull / Push crown. Case size 40 mm x 9 mm. Band 20 mm x 8 incheslong. Tissot T097.410.16.038.00 Bridgeport Watch., Tissot , T0974101603800 , T0974101603800 , Round , Mineral , Analog , Buckle , 40 mm , 40 millimeters , 9 millimeters , Leather ,, 20 millimeters , Brown , Silver ,, Stationary ,,, Quartz , 50 Meters ,, 2018 , 2.33 Ounces ," For warranty information about this product, please click here ",,
249,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjYwMzkwNjg0MDg4NTY3OjE2OTIwMjk2MTE6c3BfbXRmOjMwMDAyMjM1MDU1NDIwMjo6MDo6&url=%2FFossil-ME3099-Self-Wind-Stainless-Steel%2Fdp%2FB01487C6WA%2Fref%3Dsr_1_260_sspa%3Fkeywords%3Dtissot%26qid%3D1692029611%26sr%3D8-260-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Fossil Grant Men's Watch with Chronograph Display and Genuine Leather or Stainless Steel Band,120.64,4.7,"Each of our Fossil mens' watches are built to last and embody the bold, creative spirit of their wearers. Through quality craftsmanship, premium features and a keen attention to detail, our watches are made for the everyday-wearer, the adventurer and everyone in between.", Fossil , ME3099 , ME3099 , Round , Mineral , Analog , Buckle , Stainless Steel , 44 millimeters , 13 millimeters , Leather , Men's Standard , 22 millimeters , Brown , Beige , Stainless Steel , Stationary ,,, Automatic , 165 Feet , Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. , 2017 , 2.68 Ounces ,,,
250,https://www.amazon.com/Tissot-Leather-Watch-Strap-Model/dp/B091FYXTC5/ref=sr_1_263?keywords=tissot&qid=1692029611&sr=8-263,Tissot T852045750 21mm Lug Grey Leather Strap,85.0,4.0,"This timeless and versatile Grey 21 mm Leather is designed to be easily interchangeable, to match any style and occasion.", Tissot , T852045750 , T852045750 ,,,, Push Button Deployant Clasp ,,,, Leather , Unisex , 21 millimeters , Gray ,,,,,,,, Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. ,,,,,
251,https://www.amazon.com/Tissot-T0954171103700-Quickster-Analog-Display/dp/B00Y2CHGF4/ref=sr_1_264?keywords=tissot&qid=1692029611&sr=8-264,Tissot Men's T0954171103700 Quickster Analog Display Swiss Quartz Silver Watch,279.99,4.0,"For more than 150 years, Tissot has embodied the innovation and tradition of Swiss watch-making. Based in the Neuchâtel area of the Jura Mountains, in Le Locle, Switzerland, Charles-Félicien Tissot and his son Charles-Emile created the watch making company Tissot in 1853. Whether in the technology of its movements, in the research for special materials or in the very functions of the watch itself, Tissot's engineers and watchmakers have developed pioneering timepieces over the years.  Some of Tissot's triumphs over the years include the the Idea 2001 (the world's first plastic watch) released in 1971, the Rock watch (which set the timepiece's movement in a stone case made from Swiss Alps granite) in 1985, and the Wood watch from 1988 (with a completely wooden case). Tissot uses the best movements (from ETA SA Manufacture Horlogère Suisse), the highest quality materials (316L steel, 18K gold, titanium) and scratch-proof glasses (sapphire crystal--at least 2500 Vickers).  The company has been involved with high profile sports events since 1974 when they sponsored a racing car in the 24 Hours of Le Mans, France. Since then Tissot's timepieces have been chosen as official timekeepers for world championships in cycling, motorcycling, fencing and ice hockey. And Tissot is currently the the official watch and timekeeper of NASCAR.  Tissot timepieces have been worn by a bevy of celebrities over the years--including Grace Kelly, Elvis Presley and Nelson Mandela--and James Stewart's character L.B. Jefferies wore a Tissot timepiece in Alfred Hitchcock's ""Rear Window."" Today the company is represented in a variety of sporting fields by English soccer star Michael Owen, IndyCar driver Danica Patrick, and MotoGP world champion Nicky Hayden. Today, Tissot is a member of the Swatch Group, the world's largest watch producer and distributor.    Stainless steel case with a stainless steel bracelet. Silver dial with silver-tone hands and Arabic -index hour markers. Tachymeter.", Tissot , T0954171103700 , T0954171103700 , Round , Sapphire Crystal , Analog , Fold-Over Clasp with Safety , Stainless Steel , 42 millimeters , 10.72 millimeters , Stainless Steel , Men's Standard , 20 millimeters , Silver , Silver , Stainless Steel , Tachymeter , Date ,, Swiss Quartz , 330 Feet ,, 2017 , 5.08 Ounces ," For warranty information about this product, please click here ",,
252,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjYwMzkwNjg0MDg4NTY3OjE2OTIwMjk2MTE6c3BfbXRmOjIwMDExMzEzNzE5OTg5ODo6MDo6&url=%2FTissot-Quickster-Stainless-Quartz-Leather%2Fdp%2FB09BDN4GWZ%2Fref%3Dsr_1_266_sspa%3Fkeywords%3Dtissot%26qid%3D1692029611%26sr%3D8-266-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Tissot Mens Quickster 316L Stainless Steel case Swiss Quartz Watch, Black, Leather,19 (T0954171603704)",187.46,4.2,"The Tissot Quickster has been brought back into the sports collection combining sports and modernity whilst keeping a timeless design offering style, practicality and Swiss reliability.", Tissot , T0954171603704 , T0954171603704 , Round , Synthetic Sapphire , Analog , Toggle Clasp , Stainless Steel , 42 millimeters , 10.72 millimeters , Leather , Mens Standard , 19 millimeters , Black , Silver , Stainless Steel , Tachymeter , Date , Arabic Numerals , Swiss Quartz , 330 Feet ,,,," For warranty information about this product, please click here ",,
253,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjYwMzkwNjg0MDg4NTY3OjE2OTIwMjk2MTE6c3BfbXRmOjIwMDA1NDA0MjEwNjc5ODo6MDo6&url=%2FFossil-ME3110-Townsman-Automatic-Leather%2Fdp%2FB0183NWFB2%2Fref%3Dsr_1_265_sspa%3Fkeywords%3Dtissot%26qid%3D1692029611%26sr%3D8-265-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Fossil Townsman Men's Automatic Watch with Mechanical Movement and Skeleton Dial,117.09,4.6,"Each of our Fossil mens' watches are built to last and embody the bold, creative spirit of their wearers. Through quality craftsmanship, premium features and a keen attention to detail, our watches are made for the everyday-wearer, the adventurer and everyone in between.", Fossil , ME3110 , ME3110 , Round , Mineral , Analog , Buckle , Stainless Steel , 44 millimeters , 14 millimeters , Leather , Men's Standard , 22 millimeters , Brown , Blue , Stainless Steel , Stationary ,, Roman Numeral , Mechanical Automatic , 165 Feet , Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. , 2017 , 4.16 Ounces ,,,
254,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjYwMzkwNjg0MDg4NTY3OjE2OTIwMjk2MTE6c3BfbXRmOjIwMDExMzEzNzIwMjE5ODo6MDo6&url=%2FTissot-Stainless-Steel-Quartz-Leather%2Fdp%2FB09XGL7WGW%2Fref%3Dsr_1_268_sspa%3Fkeywords%3Dtissot%26qid%3D1692029611%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Tissot Men's PRC 200 Gent Chr Qua 316L Stainless Steel case Swiss Quartz,570.0,4.3,, Tissot ,,, Round ,,, Tang Buckle , Stainless Steel , 43 millimeters ,, Leather ,, 20 millimeters , Brown , White ,,, Date ,, Swiss Quartz ,, Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. ,,,,,
255,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjYwMzkwNjg0MDg4NTY3OjE2OTIwMjk2MTE6c3BfbXRmOjIwMDE3MjcyNzg4MTE5ODo6MDo6&url=%2FAbout-Vintage-1844-Chronograph-Watch%2Fdp%2FB07W8NNHVF%2Fref%3Dsr_1_267_sspa%3Fkeywords%3Dtissot%26qid%3D1692029611%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"About Vintage 1844 Chronograph Mens Watch, Stainless Steel, Analog, Waterproof",349.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,https://www.amazon.com/Tissot-Silver-Two-Tone-Quartz-T1012102203100/dp/B010NWP2S4/ref=sr_1_269?keywords=tissot&qid=1692029611&sr=8-269,Tissot womens PR 100 Stainless Steel Dress Watch Grey & Yellow Gold T1012102203100,280.45,4.5,"True to its name, the Tissot PR 100 is precise and robust and a hugely popular family within the Tissot range. These new pieces have been launched to give a more modern look in keeping with the time yet still combining traditional watch Design using quality materials and the Swiss reliability of the movement.", Tissot , T1012102203100 , T1012102203100 , Round , Synthetic Sapphire , Water Resistant , Push Button Foldover Clasp With Safety , Stainless Steel , 33 millimeters , 9.5 millimeters , Stainless Steel ,, 15.5 millimeters , Two Tone , Silver , Stainless Steel , GMT , Date , Glow In The Dark , Swiss Quartz , 330 Feet , Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. , 2011 , 3.6 Ounces ,,,
257,https://www.amazon.com/Tissot-Seastar-Automatic-Stainless-Casual/dp/B089G78GX5/ref=sr_1_270?keywords=tissot&qid=1692029611&sr=8-270,Tissot mens Seastar Stainless Steel Casual Watch Grey T1204071109100,649.0,4.2,"The Tissot Seastar 1000 is the ultimate watersport watch, with its high water-resistance up to a pressure of 30 bar (300 m/1000 ft), screw-down crown and caseback as well as its unidirectional ceramic bezel. It is fitted with an automatic movement.", Tissot , T1204071109100 , T1204071109100 , Round , Synthetic Sapphire , Analog , Jewelry Clasp With Push Button , Stainless Steel , 43 millimeters , 12.7 millimeters , Stainless Steel ,, 21 millimeters , Gray , Green , Stainless Steel , Unidirectional , Date ," Water Resistant, power reserve up to 80 hours, Date, Screw-down crown and caseback,See-through caseback,ceramic bezel ring,Anti-clockwise rotating bezel ", Swiss Automatic , 1000 Feet ,,,," For warranty information about this product, please click here ",, 30.00 bar 
258,https://www.amazon.com/Tissot-T-Race-Black-Rubber-T048417A/dp/B01H2L012Q/ref=sr_1_273?keywords=tissot&qid=1692029611&sr=8-273,Tissot Men's T-Race 21mm Black Rubber Strap Band for Back Case T048417A,60.0,4.7,This is original Tissot watchband. This band fits Tissot Men's T-Race watches with back-case referenced number T048417A. Price does not include buckle., Tissot , T610029696 , 677668 ,,,, Tang Buckle ,,,, Rubber ,, 21 millimeters , Black ,,,,,,,,,,," For warranty information about this product, please click here ",,
259,https://www.amazon.com/Tissot-Carson-Stainless-Quartz-Leather/dp/B09FYDPFXJ/ref=sr_1_272?keywords=tissot&qid=1692029611&sr=8-272,"Tissot Mens Carson Premium Chronograph 316L Stainless Steel case Swiss Quartz Watch, Black, Leather, 20 (T1224171603300)",426.5,4.0,"Rich in colors, it suggests a wide range of possibilities for the hands, dials, straps, and indices. This collection offers a rare combination of simplicity and elegance for classic watches.", Tissot , T1224171603300 , T1224171603300 , Round , Sapphire Crystal , Analog , Standard , Stainless Steel , 41 millimeters , 10.21 millimeters , Leather , Mens Standard , 20 millimeters , Black , Silver , Stainless Steel , Stationary , Date , Chronograph , Swiss Quartz , 165 Feet ,,,," For warranty information about this product, please click here ",,
260,https://www.amazon.com/Tissot-Two-Tone-Chronograph-Watch-T101-917-22-031-00/dp/B07QY7GV7D/ref=sr_1_271?keywords=tissot&qid=1692029611&sr=8-271,Tissot PR 100 Chronograph Quartz Silver Dial Ladies Watch T101.917.22.031.00,413.58,5.0,Silver dial. Silver-tone stainless steel case with a two-tone (silver-tone and yellow gold pvd) stainless steel band. Quartz movement. 100 meters / 330 feet water resistance. Fixed bezel. Fold Over clasp. Case size 38 mm x 10.5 mm. Tissot T101.917.22.031.00 PR 100 Watch., Tissot , T1019172203100 , T1019172203100 , Round , Sapphire , Analog , Foldover Clasp , 38 mm , 38 millimeters , 10 millimeters , Stainless Steel ,, 16 millimeters , Multicolor , White , Fixed , Stationary , Date , Water Resistant , Quartz , 100 Meters ,,, 9.41 Ounces ," For warranty information about this product, please click here ",,
261,https://www.amazon.com/Tissot-T0356171603100-Couturier-Stainless-Chronograph/dp/B003USJZRS/ref=sr_1_274?keywords=tissot&qid=1692029611&sr=8-274,Tissot mens Couturier Chrono Quartz stainless-steel Dress Watch Brown T0356171603100,550.0,4.2,"Tissot, the 'Innovators by Tradition', has been pioneering craftsmanship and innovation since its foundation in 1853. The Tissot innovation leadership is enabled by the development of high-tech products, special materials, and advanced functionality. Since then, Tissot's timepieces have been chosen as official timekeepers for world championships in cycling, motorcycling, fencing and ice hockey. Also Tissot is currently the official watch and timekeeper of NASCAR. Stainless steel case, Stainless steel snap-down caseback, Tachymeter scale displayed on the flange, Silver dial, Luminescent indices, Arabic numerals, Silvertone luminescent hands, Date window at the 4 o'clock, Small seconds at the 6 o'clock, minutes for the chronograph at the 10 o'clock and 1/10th of a seconds at the 2 o'clock, Sweep second hand for the chronograph with ADD and SPLIT functions, Brown leather strap, Pin buckle, Scratch resistant sapphire crystal, Swiss quartz chronograph movement, Water resistance: 10 ATM/100 meters/330 feet.", Tissot , T0356171603100 , T0356171603100 , Round , Sapphire Crystal , Analog , Deployment Clasp , Stainless Steel , 41 millimeters , 10.8 millimeters , Leather , Men's Standard , 21 millimeters , Brown , Silver , Stainless Steel , Stationary , Date , Chronograph , Swiss Quartz , 330 Feet , Manufacturer’s warranty can be requested from customer service. Click here to make a request to customer service. , 2017 , 2.93 Ounces ,,,
262,https://www.amazon.com/Tissot-Powermatic-Stainless-Automatic-T1374071604100/dp/B09WJCT1R7/ref=sr_1_278?keywords=tissot&qid=1692029611&sr=8-278,"Tissot Mens PRX Powermatic 80 316L Stainless Steel case Automatic Watch, Blue, Leather, 12 (T1374071604100)",582.97,4.8,"If you’re looking for a slim, smooth watch with an authentic ‘70s feel, look no further than the PRX Powermatic 80. Created for those with an eye for design and packed with twenty-first century features in a Tissot case shape from 1978, the PRX is a must-have on every watch fan’s wish list. The self-winding Powermatic 80 movement delivers reliability and precision thanks to the innovative Nivachron hairspring. With 80 hours of power reserve, it’s a modern movement designed to keep pace with busy lifestyles.", Tissot , T1374071604100 , T1374071604100 , Tonneau , Sapphire Crystal , Analog , Tang Buckle , Stainless Steel , 40 millimeters , 10.93 millimeters , Leather , Mens Standard , 12 millimeters , Blue , Blue , Stainless Steel , Stationary , Date , Water Resistant , Swiss Automatic , 330 Feet ,,, 8 Ounces ," For warranty information about this product, please click here ",,
263,https://www.amazon.com/Tissot-Couturier-Automatic-Leather-T0352461611100/dp/B00KTH7ZJI/ref=sr_1_275?keywords=tissot&qid=1692029611&sr=8-275,,163.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,https://www.amazon.com/Tissot-T-Classic-Ballade-Automatic-T108-408-11-037-00/dp/B06WD525BC/ref=sr_1_277?keywords=tissot&qid=1692029611&sr=8-277,Tissot mens Ballade Stainless Steel Dress Watch Grey T1084081103700,618.99,4.4,"Elegant design ticks mean the Tissot ballade automatic is set to become a classic timepiece, with a timeless style that will only increase its appeal through the years. Men and women alike will love the smart silhouette the timepiece cuts, while the polished finish, leaving a satiny effect, make this the perfect watch to take you effortlessly from day to night.", Tissot , T1084081103700 , T1084081103700 , Round , Synthetic Sapphire , Water Resistant , Push-button-clasp , Stainless Steel , 41 millimeters , 10 millimeters , Stainless Steel ,, 19 millimeters , Gray , Silver , Stainless Steel , GMT , Date , Scratch-Resistant , Swiss Automatic , 165 Feet ,, 2017 , 4.6 Ounces ," For warranty information about this product, please click here ",,
